RecipeID,RecipeTitle,Directions,Source
1683670,Migas Taco,"[""Put the soft tortilla in a skillet over low to medium heat to warm throughout the process."", ""Mix the chips, jalapenos, tomatoes, and onions and saute over medium heat until the onions are mostly translucent (don't let the chips burn)."", ""On the other side of the skillet, add the cheese and heat until melted, while cooking the rest of the dish."", ""Add the egg to the vegetables, scramble together and heat until the egg is cooked."", ""Scoop off the egg mixture and place on top of the cheese."", ""Take off the cheese and egg and place on the warmed soft tortilla."", ""Top with salsa, if desired.""]",www.foodnetwork.com/recipes/migas-taco-recipe.html
416629,Potato Pancakes,"[""Peel and grate potatoes and onion."", ""Let stand 10 minutes. Drain away liquid."", ""Stir in eggs."", ""Add remaining ingredients. Drop by spoonfuls onto hot well-greased skillet."", ""Brown on both sides."", ""Drain on paper towels."", ""Serve hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=715281
829372,Cheese And Pineapple Casserole,"[""Mix first 4 ingredients and place in a greased 8 x 8-inch baking dish."", ""Top with cheese and cracker crumbs."", ""Pour melted margarine over the top."", ""Bake at 350\u00b0 for 30 minutes or until brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=805366
1980556,"Spaghetti with Egg, Onion, and Bacon","[""Bring a large pot of salted water to boil."", ""Slip the spaghetti into the boiling pasta water, and stir."", ""Cook the bacon in a skillet over medium heat until the fat has mostly rendered, about 4 to 5 minutes."", ""(If your bacon is very lean, you can add a drizzle of olive oil to help start the rendering of the fat.)"", ""Push the bacon to one side of the pan, and add the onion."", ""Let both cook separately until the onion is tender, about 5 minutes, then mix the two back together."", ""(If you like, you can drain off the excess bacon fat here and replace it with olive oil.)"", ""Ladle 4 cups pasta water into the skillet with the bacon and onion, bring to a rapid boil, and quickly reduce the sauce."", ""Meanwhile, whisk the egg yolks with 1/4 cup hot pasta water in a small bowl."", ""When the sauce has reduced by about half and the spaghetti is al dente, scoop the pasta into the sauce with tongs or a spider."", ""Add the scallions, pepper, and salt to taste."", ""Toss the pasta until it is coated in the sauce and the scallions are wilted."", ""Remove the pan from the fire, and quickly mix in the egg yolks, stirring until creamy."", ""Toss the pasta with the grated cheese, and serve immediately.""]",www.epicurious.com/recipes/food/views/spaghetti-with-egg-onion-and-bacon-385277
2167210,Eggplant Cutlets: Cotolette di Melanzane,"[""Slice the eggplants into round slices, each about 1/2 -inch thick."", ""Sprinkle the slices liberally with salt and then place them in a colander."", ""It is all right if the eggplant slices overlap or cover one another."", ""Leave the eggplant in the colander for at least 1 hour, giving the salt time to absorb the eggplant's bitterness."", ""Don't rinse the eggplant, just shake off excess water."", ""When eggplant are ready to be used, use a fork to lightly beat the three eggs in a shallow bowl."", ""Spread the breadcrumbs out in a baking pan."", ""Season the eggplant slices to taste with salt and pepper."", ""Lightly dredge each eggplant slice first in the egg and then in the breadcrumbs."", ""In a 2-quart saucepan, heat extra-virgin olive oil to come up a 1/4 way u pthe side of the pan, over medium heat."", ""When the oil begins to smoke, lay several eggplant slices in a single layer in the pan."", ""Fry the slices until golden brown, about 2 minutes on each side."", ""When the first batch is cooked, remove the eggplant from the pan to a serving dish using a slotted spoon."", ""Repeat the cooking process, beginning by adding 3 fresh tablespoons of extra-virgin olive oil to the pan, until all of the cutlets are cooked."", ""Serve warm, garnished with caciocavallo cheese, pepperoncino, fennel fronds and juice from the orange wedges.""]",www.foodnetwork.com/recipes/mario-batali/eggplant-cutlets-cotolette-di-melanzane-recipe.html
1026541,Thermomix Energy Bars,"[""Preheat oven to 300\u00b0F."", ""Place oats and almonds on a baking sheet. Toast in oven for 10 minutes. Set aside. Increase temperature to 325\u00b0F."", ""Grease a 9x13 pan."", ""Place raisins, apricots, oats and almonds in TM bowl. Press Turbo 6 times. Tip out and set aside."", ""Place butter, brown sugar, molasses and egg in TM bowl. Mix at speed 4/20 seconds, or until thoroughly creamed."", ""Add all remaining dry ingredients. Mix at speed 4/30 seconds, or until combined."", ""Add vanilla and milk and mix speed 4/20 seconds."", ""Return dried fruit mixture to TM bowl. Mix at Reverse/speed 3/20 seconds."", ""Spread the batter in prepared pan. Bake 30-35 minutes. Cool completely in pan. Cut into 24 bars."", ""Wrap individual bars in plastic wrap. They'll keep for about a week. Or freeze for up to 3 months.""]",www.food.com/recipe/thermomix-energy-bars-444913
1003358,Slow Cooker Spaghetti & Meatballs,"[""Spray inside of 1 1/2 or 2-quart slow cooker with cooking spray. Combine sauce and water in slow cooker, then drop in meatballs. Cook on low 5-7 hours. Break spaghetti into fourths and stir into meatball and sauce mixture. Cook on high for 1 hour, stirring occasionally."", ""Serve with garlic bread and a side salad - yum! :)."", ""Number of Servings: 2.""]",www.food.com/recipe/slow-cooker-spaghetti-meatballs-295239
1992376,Apricot Basting Sauce Recipe,"[""Heat all ingredients over low head, stirring occasionally, till jam is melted."", ""Makes about 1 c. of sauce.""]",cookeatshare.com/recipes/apricot-basting-sauce-68607
1283184,Low Fat Pork Fried Rice ,"[""1. Cook rice. Remove from heat, let cool"", ""2. Meanwhile whisk eggs and whites in small bowl until frothy. Coat a large nonstick skillet with nonstick cooking spray. Place over very low heat, add eggs, cover and cook 8 min until almost browned. Turn \""pancake\"" over using a broad spatula and cook 2 min longer until cooked through. Remove to cutting board, cool, then cut in strips."", ""3. Cook skillet, sprahy again and place over med -high heat. Add pork and stir 3-4 min until no longer pink. Remove from pan."", ""4. Add mushrooms and white parts of scallions. Cook, stirring often, 4 min until mushrooms release liquid and are tender."", ""5. Stir in rice, egg strips, pork and remaining ingredients. Cook 5 min until heated through""]",www.epicurious.com/recipes/member/views/low-fat-pork-fried-rice-1214567
638645,Maryland Crab Cakes,"[""*Can fry or put under broiler.""]",www.cookbooks.com/Recipe-Details.aspx?id=589183
1420215,Almond-Stuffed Chicken,"[""Combine spreadable cheese, 3 tablespoons almonds, and 2 tablespoons chopped fresh parsley in a small bowl. Set aside."", ""Cut a horizontal slit through thickest portion of each breast half to form a pocket. Stuff 1 1/2 tablespoons almond mixture into each pocket; secure each pocket with a wooden pick. Sprinkle chicken with salt and pepper."", ""Heat butter in a large nonstick skillet over medium heat. Add chicken to pan; cook 6 minutes on each side or until done. Remove from pan; cover and let stand 2 minutes. Top chicken with remaining 1 tablespoon almonds and remaining 1 tablespoon parsley.""]",www.myrecipes.com/recipe/almond-stuffed-chicken
1314774,Tripe Tacos In Herbal Tomatillo Sauce With Toasted Seeds And Nuts ,"[""Poach the tripe in salted water for 3 hours in a large pot, changing the water halfway through. The tripe should be soft and pliable when done. Drain and let tripe cool. Pat dry."", ""Toss the chopped tomatillos, onions, jalapenos, and garlic in 2 tablespoons oil. Broil on a foil- lined baking sheet until vegetables are blackened in spots, 10 to 15 minutes. Puree the blackened vegetables, herbs, fish sauce, lime zest and juice in a blender. Let sauce cool."", ""Slice the cooled tripe into 1/4-inch strips. Heat the remaining 1/2 cup of oil in a large nonstick skillet over medium heat. Working in batches, carefully pan-fry the strips of tripe on one side until golden brown. Place tripe on a paper towel-lined plate as you work and sprinkle with salt. After the last batch, drain the pan of all oil and add the pan-fried tripe and the tomatillo sauce. Toss the tripe in the sauce over medium heat until softened and coated."", ""Assemble the tacos: Warm the tortillas. Divide the tripe between the tortillas and top with toasted seeds and nuts. Garnish with additional chopped herbs and white onion, if desired.""]",www.epicurious.com/recipes/food/views/tripe-tacos-in-herbal-tomatillo-sauce-with-toasted-seeds-and-nuts-51235480
1710730,Black Pepper Syrup,"[""In a small saucepan, combine the water with the sugar and whole black peppercorns and bring to a boil."", ""Reduce the heat to moderately low and simmer for about 10 minutes."", ""Strain into a jar and let cool."", ""Cover and refrigerate for up to 2 weeks.""]",www.foodandwine.com/recipes/black-pepper-syrup-cocktails-2013
2189851,Raspberry Brownies,"[""Preheat oven to 350F Butter a 10x15 inch rimmed baking pan."", ""Cream butter and sugar until light and fluffy."", ""Beat in eggs and vanilla."", ""Combine flour, cocoa, and salt."", ""Fold dry ingredients into creamed mixture, then mix until well blended."", ""Spread mixture into pan."", ""Sprinkle frozen raspberries evenly over batter and gently press inches Sprinkle nuts over the top."", ""Bake 20-25 minutes.""]",www.food.com/recipe/raspberry-brownies-333530
1362394,Quick Coffee Cake With Refrigerated Dough ,"[""In a medium bowl mix all the dry ingredients and set aside"", """", ""Biscuits: Place about 3/4 to 1 teaspoon of cream cheese in the center of each biscuit. Make a depression with thumbs in center of each biscuit for the cream cheese. Fold the biscuit in half over the cheese , pressing the edges to close."", """", ""Dip the biscuits in melted butter, then dredge the biscuit in the sugar/pecan mixture. Place biscuits in a Bundt pan (may sub Pyrex dish - snuggle biscuits right next to each other). Then push 2 mandarin lenghwise into each biscuit and seal. Drizzle remaining melted butter over top and then sprinkle remaining sugar mixture on top."", """", ""BAKE at 350 degrees for 35-40 minutes."", """", ""If BUNDT pan was used, invert immediately on to serving plate."", """", ""FROSTING: Mix powdered sugar with mandarin juice. Drizzle on top of warm coffee cake and serve immediately.""]",www.epicurious.com/recipes/member/views/-quick-coffee-cake-with-refrigerated-dough-50124419
1809727,Crustless Egg Custard Pie Recipe,"[""Blend all ingredients well."", ""Pour in 2 pie plates and sprinkle 1/2 can Angel Flake coconut on each pie."", ""(Makes own crust)."", ""Bake at 350 degrees for 45 min.""]",cookeatshare.com/recipes/crustless-egg-custard-pie-15796
1533027,Crunchy Oatmeal Shortbread,"[""In a large bowl, cream butter and sugar. Place the oats in a blender or food processor; process until ground. Add to creamed mixture."", ""Combine the flour, cinnamon and salt; gradually add to oat mixture. Cover and refrigerate for 1 hour."", ""Roll dough into 1-in. balls; roll in sugar. Place 2 in. apart on ungreased"", ""; flatten slightly. Bake at 325\u00b0 for 15-20 minutes or until golden brown. Remove to wire racks to cool.""]",www.tasteofhome.com/recipes/crunchy-oatmeal-shortbread/
40921,Stuffed Cabbage,"[""Use a 9 x 12-inch baking pan."", ""Quarter cabbage and cut off core."", ""Boil over medium heat in salted water until tender."", ""(Do not overcook.)"", ""Pour into colander and cool."", ""Mix all dry ingredients. Place cabbage leaves on chopping board and cut out middle stem. Make layers of cabbage leaves, dry mixture and drizzle 1/4 cup olive oil."", ""Continue making layers, ending with dry ingredients and olive oil."", ""(Make 4 layers.)"", ""Cover with tinfoil and bake at 350\u00b0 for 1 hour."", ""Can be made the day before, placed in refrigerator and when cold, cut into squares."", ""When ready to serve, warm in 400\u00b0 oven for 30 minutes."", ""Can be eaten cold.""]",www.cookbooks.com/Recipe-Details.aspx?id=396583
